Customer ID,Age,Age Group,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
3492,22,18-25,Female,Pants,Clothing,$28.00 ,Maine,Orange,Winter,4.3,No,Express,No,No,15,Cash,Monthly
3493,48,46-55,Female,Gloves,Accessories,$65.00 ,South Dakota,Turquoise,Fall,4.6,No,Standard,No,No,48,Bank Transfer,Annually
3494,48,46-55,Female,Pants,Clothing,$82.00 ,New Mexico,Black,Winter,4.7,No,Store Pickup,No,No,35,Credit Card,Weekly
3495,62,56-65,Female,Scarf,Accessories,$38.00 ,Washington,Silver,Winter,3.5,No,Free Shipping,No,No,41,PayPal,Quarterly
3496,24,18-25,Female,Shorts,Clothing,$33.00 ,Georgia,Gray,Spring,2.8,No,Free Shipping,No,No,14,Cash,Weekly
3497,39,36-45,Female,Shoes,Footwear,$38.00 ,Idaho,Pink,Summer,4,No,Free Shipping,No,No,22,PayPal,Monthly
3498,35,26-35,Female,Handbag,Accessories,$48.00 ,Colorado,Red,Spring,4.3,No,Store Pickup,No,No,16,Venmo,Every 3 Months
3499,47,46-55,Female,Sandals,Footwear,$35.00 ,Kentucky,Lavender,Summer,3.8,No,Standard,No,No,2,Bank Transfer,Bi-Weekly
3500,22,18-25,Female,Socks,Clothing,$29.00 ,New Jersey,Indigo,Fall,3,No,Next Day Air,No,No,13,PayPal,Every 3 Months
3501,38,36-45,Female,Shirt,Clothing,$48.00 ,Oregon,Silver,Fall,4.6,No,Next Day Air,No,No,38,Debit Card,Fortnightly
3502,53,46-55,Female,Shoes,Footwear,$87.00 ,Nebraska,Silver,Fall,4.8,No,Standard,No,No,43,Bank Transfer,Weekly
3503,31,26-35,Female,Backpack,Accessories,$62.00 ,Massachusetts,Green,Fall,4.7,No,Next Day Air,No,No,26,Bank Transfer,Quarterly
3504,31,26-35,Female,Shirt,Clothing,$96.00 ,Nebraska,Pink,Spring,3.9,No,Free Shipping,No,No,39,Cash,Weekly
3505,65,56-65,Female,Handbag,Accessories,$41.00 ,Hawaii,Violet,Fall,4,No,Next Day Air,No,No,50,Venmo,Monthly
3506,48,46-55,Female,Jewelry,Accessories,$42.00 ,Indiana,Red,Winter,3.7,No,2-Day Shipping,No,No,40,Bank Transfer,Every 3 Months
3507,18,18-25,Female,Shirt,Clothing,$57.00 ,Illinois,Olive,Winter,3.7,No,2-Day Shipping,No,No,12,Cash,Fortnightly
3508,46,46-55,Female,Handbag,Accessories,$65.00 ,Colorado,Purple,Spring,4.2,No,Store Pickup,No,No,33,Credit Card,Every 3 Months
3509,52,46-55,Female,Pants,Clothing,$54.00 ,Pennsylvania,Gray,Fall,4.7,No,Standard,No,No,49,Bank Transfer,Weekly
3510,50,46-55,Female,T-shirt,Clothing,$22.00 ,Ohio,Brown,Winter,4.3,No,Next Day Air,No,No,43,Venmo,Bi-Weekly
3511,49,46-55,Female,Sneakers,Footwear,$96.00 ,Pennsylvania,Orange,Fall,4.9,No,2-Day Shipping,No,No,14,Venmo,Monthly
3512,69,65+,Female,Jewelry,Accessories,$81.00 ,Mississippi,Blue,Summer,3.9,No,2-Day Shipping,No,No,21,Credit Card,Every 3 Months
3513,36,36-45,Female,Shirt,Clothing,$46.00 ,Kentucky,White,Fall,3.4,No,Free Shipping,No,No,31,Debit Card,Quarterly
3514,30,26-35,Female,Blouse,Clothing,$74.00 ,Alaska,Charcoal,Spring,4.2,No,Store Pickup,No,No,29,Credit Card,Fortnightly
3515,25,18-25,Female,Sneakers,Footwear,$50.00 ,Georgia,Gray,Winter,4.7,No,Express,No,No,32,Cash,Monthly
3516,19,18-25,Female,Dress,Clothing,$80.00 ,South Dakota,Charcoal,Winter,4,No,Next Day Air,No,No,16,Debit Card,Bi-Weekly
3517,34,26-35,Female,Boots,Footwear,$56.00 ,South Carolina,White,Summer,4,No,Free Shipping,No,No,38,PayPal,Bi-Weekly
3518,29,26-35,Female,Skirt,Clothing,$69.00 ,Tennessee,Orange,Winter,3.1,No,Next Day Air,No,No,34,Debit Card,Every 3 Months
3519,50,46-55,Female,Shirt,Clothing,$97.00 ,Colorado,Black,Spring,4.2,No,Standard,No,No,30,PayPal,Quarterly
3520,31,26-35,Female,Shorts,Clothing,$66.00 ,Wisconsin,White,Winter,3.7,No,Next Day Air,No,No,14,Bank Transfer,Fortnightly
3521,41,36-45,Female,Hat,Accessories,$70.00 ,Georgia,Brown,Spring,3.1,No,Express,No,No,33,Bank Transfer,Monthly
3522,52,46-55,Female,Shoes,Footwear,$50.00 ,Maryland,Pink,Winter,3.7,No,Store Pickup,No,No,35,Venmo,Weekly
3523,27,26-35,Female,Pants,Clothing,$85.00 ,New Jersey,Yellow,Spring,3.2,No,Store Pickup,No,No,13,Cash,Quarterly
3524,49,46-55,Female,Backpack,Accessories,$59.00 ,Nevada,Cyan,Summer,2.8,No,Standard,No,No,30,Cash,Fortnightly
3525,69,65+,Female,Pants,Clothing,$74.00 ,Michigan,Silver,Summer,2.9,No,Free Shipping,No,No,30,Credit Card,Monthly
3526,45,36-45,Female,Sunglasses,Accessories,$38.00 ,Wyoming,Olive,Winter,3.5,No,Standard,No,No,47,Bank Transfer,Annually
3527,20,18-25,Female,Sweater,Clothing,$99.00 ,Massachusetts,Olive,Spring,3.8,No,Express,No,No,1,PayPal,Every 3 Months
3528,25,18-25,Female,Blouse,Clothing,$97.00 ,Washington,Charcoal,Spring,4.7,No,Free Shipping,No,No,1,Cash,Weekly
3529,38,36-45,Female,Scarf,Accessories,$67.00 ,Maine,Gray,Summer,4.5,No,Free Shipping,No,No,33,PayPal,Annually
3530,55,46-55,Female,T-shirt,Clothing,$20.00 ,Montana,Maroon,Winter,3.9,No,Next Day Air,No,No,43,Bank Transfer,Weekly
3531,62,56-65,Female,Sunglasses,Accessories,$45.00 ,Oklahoma,Black,Spring,3.4,No,Express,No,No,37,PayPal,Weekly
3532,54,46-55,Female,Shoes,Footwear,$52.00 ,North Dakota,Violet,Winter,4.6,No,2-Day Shipping,No,No,23,Cash,Quarterly
3533,61,56-65,Female,Pants,Clothing,$68.00 ,Connecticut,Indigo,Fall,4.6,No,Standard,No,No,12,Credit Card,Annually
3534,50,46-55,Female,Sneakers,Footwear,$98.00 ,Texas,Yellow,Fall,4.7,No,Standard,No,No,30,Venmo,Fortnightly
3535,65,56-65,Female,Shoes,Footwear,$83.00 ,Delaware,Gray,Fall,3.2,No,Express,No,No,7,Cash,Weekly
3536,68,65+,Female,Shorts,Clothing,$51.00 ,Mississippi,Red,Summer,5,No,Express,No,No,20,Debit Card,Monthly
3537,55,46-55,Female,Handbag,Accessories,$21.00 ,Minnesota,Peach,Spring,4.5,No,Express,No,No,10,Venmo,Monthly
3538,57,56-65,Female,Handbag,Accessories,$92.00 ,Georgia,Gray,Spring,3.5,No,Standard,No,No,40,Credit Card,Every 3 Months
3539,56,56-65,Female,Shoes,Footwear,$63.00 ,Iowa,White,Spring,4.5,No,Store Pickup,No,No,21,Venmo,Monthly
3540,29,26-35,Female,Jewelry,Accessories,$56.00 ,New York,Green,Spring,3.2,No,Express,No,No,17,Credit Card,Bi-Weekly
3541,24,18-25,Female,Shorts,Clothing,$95.00 ,Nevada,Magenta,Spring,4.6,No,Free Shipping,No,No,5,Bank Transfer,Weekly
3542,59,56-65,Female,Blouse,Clothing,$66.00 ,Virginia,Olive,Winter,4,No,Next Day Air,No,No,22,PayPal,Annually
3543,62,56-65,Female,Coat,Outerwear,$28.00 ,Idaho,Olive,Spring,4.2,No,Express,No,No,5,Venmo,Weekly
3544,58,56-65,Female,Hat,Accessories,$83.00 ,Colorado,Blue,Winter,4.1,No,Standard,No,No,18,PayPal,Every 3 Months
3545,64,56-65,Female,Socks,Clothing,$55.00 ,Wisconsin,Charcoal,Fall,3.6,No,2-Day Shipping,No,No,42,Cash,Every 3 Months
3546,48,46-55,Female,Sandals,Footwear,$28.00 ,Connecticut,Yellow,Spring,3.7,No,2-Day Shipping,No,No,22,Debit Card,Annually
3547,60,56-65,Female,Scarf,Accessories,$79.00 ,Kansas,Violet,Summer,3.6,No,Free Shipping,No,No,37,Bank Transfer,Bi-Weekly
3548,52,46-55,Female,Scarf,Accessories,$31.00 ,Pennsylvania,Magenta,Summer,3.8,No,Standard,No,No,23,Credit Card,Annually
3549,63,56-65,Female,Blouse,Clothing,$37.00 ,Utah,Red,Fall,3,No,Standard,No,No,47,Debit Card,Fortnightly
3550,44,36-45,Female,T-shirt,Clothing,$34.00 ,Oregon,Cyan,Summer,3.4,No,2-Day Shipping,No,No,11,Bank Transfer,Fortnightly
3551,63,56-65,Female,Shoes,Footwear,$74.00 ,West Virginia,Orange,Winter,4.8,No,Standard,No,No,32,Cash,Weekly
3552,66,65+,Female,Gloves,Accessories,$31.00 ,Montana,Black,Spring,2.6,No,Store Pickup,No,No,20,Venmo,Weekly
3553,22,18-25,Female,Sunglasses,Accessories,$66.00 ,Kentucky,Blue,Winter,2.9,No,Next Day Air,No,No,3,PayPal,Quarterly
3554,62,56-65,Female,Shoes,Footwear,$99.00 ,Minnesota,Charcoal,Spring,4.9,No,Free Shipping,No,No,32,Bank Transfer,Weekly
3555,39,36-45,Female,Dress,Clothing,$55.00 ,Louisiana,Indigo,Spring,5,No,Free Shipping,No,No,5,Credit Card,Fortnightly
3556,25,18-25,Female,Blouse,Clothing,$23.00 ,Delaware,Silver,Spring,4.6,No,Next Day Air,No,No,45,Cash,Quarterly
3557,70,65+,Female,Sweater,Clothing,$88.00 ,Arizona,Brown,Fall,4.2,No,Express,No,No,43,Cash,Bi-Weekly
3558,52,46-55,Female,Jacket,Outerwear,$26.00 ,Nevada,Peach,Summer,4.9,No,Next Day Air,No,No,1,PayPal,Every 3 Months
3559,68,65+,Female,Backpack,Accessories,$94.00 ,Alaska,Magenta,Summer,4.8,No,Standard,No,No,9,Venmo,Quarterly
3560,18,18-25,Female,Shorts,Clothing,$25.00 ,Utah,Beige,Fall,3,No,Next Day Air,No,No,13,Venmo,Every 3 Months
3561,18,18-25,Female,Socks,Clothing,$96.00 ,Kansas,Violet,Fall,3.5,No,Express,No,No,5,Credit Card,Annually
3562,63,56-65,Female,Sneakers,Footwear,$29.00 ,North Carolina,Black,Spring,3.4,No,Standard,No,No,39,Credit Card,Fortnightly
3563,47,46-55,Female,Sneakers,Footwear,$36.00 ,Maryland,Cyan,Winter,3.4,No,Free Shipping,No,No,7,Bank Transfer,Weekly
3564,43,36-45,Female,Blouse,Clothing,$90.00 ,Maine,Green,Summer,4.9,No,Standard,No,No,8,Credit Card,Every 3 Months
3565,60,56-65,Female,Gloves,Accessories,$38.00 ,Illinois,Brown,Summer,4.4,No,Free Shipping,No,No,40,Venmo,Annually
3566,49,46-55,Female,Handbag,Accessories,$52.00 ,Pennsylvania,Gray,Spring,4.2,No,Store Pickup,No,No,35,PayPal,Monthly
3567,28,26-35,Female,Jeans,Clothing,$88.00 ,Alaska,Orange,Spring,3.1,No,Next Day Air,No,No,14,Venmo,Monthly
3568,32,26-35,Female,Scarf,Accessories,$56.00 ,New Mexico,Silver,Summer,4,No,Next Day Air,No,No,26,Credit Card,Monthly
3569,29,26-35,Female,Sandals,Footwear,$71.00 ,Arkansas,Purple,Spring,4.8,No,Next Day Air,No,No,14,PayPal,Quarterly
3570,35,26-35,Female,Sandals,Footwear,$94.00 ,Alaska,Olive,Fall,3.3,No,Express,No,No,9,Bank Transfer,Fortnightly
3571,23,18-25,Female,Dress,Clothing,$97.00 ,Louisiana,Teal,Winter,4.7,No,Standard,No,No,32,Debit Card,Annually
3572,70,65+,Female,Skirt,Clothing,$27.00 ,North Dakota,White,Summer,3.2,No,Standard,No,No,15,Bank Transfer,Every 3 Months
3573,23,18-25,Female,Shorts,Clothing,$28.00 ,Rhode Island,Black,Spring,5,No,Standard,No,No,25,Credit Card,Monthly
3574,43,36-45,Female,Jeans,Clothing,$67.00 ,Connecticut,Maroon,Fall,4.9,No,Free Shipping,No,No,27,PayPal,Monthly
3575,29,26-35,Female,Socks,Clothing,$70.00 ,New York,Cyan,Fall,4.9,No,Express,No,No,39,Bank Transfer,Quarterly
3576,61,56-65,Female,Coat,Outerwear,$95.00 ,Kentucky,Violet,Fall,3.7,No,Express,No,No,49,Venmo,Bi-Weekly
3577,29,26-35,Female,Boots,Footwear,$24.00 ,Maine,Yellow,Spring,3,No,Express,No,No,12,Venmo,Bi-Weekly
3578,66,65+,Female,Belt,Accessories,$35.00 ,Missouri,Yellow,Winter,2.6,No,Standard,No,No,13,Bank Transfer,Weekly
3579,46,46-55,Female,Shoes,Footwear,$22.00 ,Georgia,Olive,Winter,2.6,No,Standard,No,No,22,Bank Transfer,Quarterly
3580,34,26-35,Female,Scarf,Accessories,$66.00 ,Arizona,Olive,Fall,4.8,No,Standard,No,No,19,Credit Card,Every 3 Months
3581,51,46-55,Female,Blouse,Clothing,$83.00 ,New Hampshire,Magenta,Summer,3.2,No,2-Day Shipping,No,No,3,Cash,Bi-Weekly
3582,26,26-35,Female,Dress,Clothing,$95.00 ,Georgia,Orange,Fall,4.9,No,Next Day Air,No,No,50,Credit Card,Weekly
3583,23,18-25,Female,Shorts,Clothing,$41.00 ,California,Beige,Summer,3.4,No,2-Day Shipping,No,No,15,PayPal,Annually
3584,52,46-55,Female,Blouse,Clothing,$77.00 ,Arizona,Brown,Summer,2.7,No,Store Pickup,No,No,44,Credit Card,Every 3 Months
3585,39,36-45,Female,Sneakers,Footwear,$52.00 ,Florida,Indigo,Fall,4.8,No,Express,No,No,48,Debit Card,Monthly
3586,39,36-45,Female,Gloves,Accessories,$41.00 ,New York,Gray,Winter,4.1,No,Standard,No,No,4,Venmo,Bi-Weekly
3587,33,26-35,Female,Hoodie,Clothing,$28.00 ,Idaho,Yellow,Winter,4.6,No,Store Pickup,No,No,12,PayPal,Bi-Weekly
3588,33,26-35,Female,Sweater,Clothing,$90.00 ,Virginia,Violet,Summer,4.4,No,Standard,No,No,33,Debit Card,Annually
3589,23,18-25,Female,Sunglasses,Accessories,$55.00 ,Michigan,Magenta,Spring,3.5,No,2-Day Shipping,No,No,40,Cash,Annually
3590,31,26-35,Female,Belt,Accessories,$73.00 ,New Hampshire,Blue,Spring,4.8,No,Next Day Air,No,No,38,Cash,Every 3 Months
3591,27,26-35,Female,Dress,Clothing,$87.00 ,South Dakota,Gray,Fall,2.9,No,2-Day Shipping,No,No,19,Venmo,Every 3 Months
3592,48,46-55,Female,Jacket,Outerwear,$89.00 ,South Dakota,Gold,Winter,3.2,No,2-Day Shipping,No,No,38,Bank Transfer,Quarterly
3593,61,56-65,Female,Boots,Footwear,$82.00 ,New Jersey,Lavender,Spring,4.4,No,2-Day Shipping,No,No,18,Venmo,Fortnightly
3594,63,56-65,Female,Sandals,Footwear,$80.00 ,Wyoming,Black,Spring,4.6,No,Next Day Air,No,No,24,PayPal,Monthly
3595,19,18-25,Female,Scarf,Accessories,$87.00 ,Alabama,Charcoal,Summer,2.6,No,2-Day Shipping,No,No,29,Venmo,Quarterly
3596,21,18-25,Female,Blouse,Clothing,$41.00 ,South Dakota,Violet,Spring,3.1,No,Store Pickup,No,No,14,PayPal,Annually
3597,28,26-35,Female,Hoodie,Clothing,$83.00 ,South Carolina,Charcoal,Spring,4.3,No,Standard,No,No,44,Cash,Fortnightly
3598,29,26-35,Female,Sunglasses,Accessories,$71.00 ,New Mexico,Maroon,Summer,3.1,No,Standard,No,No,18,Bank Transfer,Quarterly
3599,23,18-25,Female,Hoodie,Clothing,$76.00 ,Connecticut,Purple,Spring,4.6,No,Store Pickup,No,No,19,Bank Transfer,Bi-Weekly
3600,37,36-45,Female,Scarf,Accessories,$34.00 ,Kansas,Peach,Spring,4.6,No,Express,No,No,4,Cash,Weekly
3601,67,65+,Female,Dress,Clothing,$81.00 ,South Carolina,Olive,Spring,2.7,No,Free Shipping,No,No,25,Cash,Bi-Weekly
3602,34,26-35,Female,T-shirt,Clothing,$47.00 ,North Carolina,Indigo,Summer,3,No,Next Day Air,No,No,3,PayPal,Monthly
3603,58,56-65,Female,Skirt,Clothing,$36.00 ,Wyoming,Magenta,Summer,3.3,No,Store Pickup,No,No,40,Debit Card,Quarterly
3604,45,36-45,Female,Jeans,Clothing,$51.00 ,Louisiana,Gold,Spring,2.7,No,Free Shipping,No,No,5,Cash,Weekly
3605,63,56-65,Female,Hoodie,Clothing,$86.00 ,Louisiana,Orange,Fall,3.3,No,Standard,No,No,17,Debit Card,Annually
3606,68,65+,Female,Jeans,Clothing,$41.00 ,Alabama,Gold,Fall,4.3,No,Store Pickup,No,No,36,Bank Transfer,Every 3 Months
3607,41,36-45,Female,Sandals,Footwear,$90.00 ,Minnesota,Purple,Fall,4.8,No,Express,No,No,41,Venmo,Annually
3608,50,46-55,Female,Hat,Accessories,$93.00 ,New Mexico,Charcoal,Fall,3.3,No,Standard,No,No,20,Venmo,Bi-Weekly
3609,24,18-25,Female,Gloves,Accessories,$56.00 ,Tennessee,Cyan,Fall,4.3,No,Next Day Air,No,No,2,Cash,Every 3 Months
3610,21,18-25,Female,Socks,Clothing,$39.00 ,New Mexico,Cyan,Summer,3,No,2-Day Shipping,No,No,31,Debit Card,Monthly
3611,18,18-25,Female,Jacket,Outerwear,$86.00 ,Texas,Green,Fall,4.8,No,2-Day Shipping,No,No,23,Bank Transfer,Fortnightly
3612,63,56-65,Female,T-shirt,Clothing,$82.00 ,Washington,Silver,Spring,2.9,No,Standard,No,No,30,Credit Card,Annually
3613,47,46-55,Female,Sandals,Footwear,$29.00 ,Michigan,Teal,Summer,3.6,No,Standard,No,No,26,Cash,Every 3 Months
3614,58,56-65,Female,Hat,Accessories,$27.00 ,Minnesota,Magenta,Fall,3.5,No,Store Pickup,No,No,40,Venmo,Annually
3615,46,46-55,Female,Gloves,Accessories,$25.00 ,Delaware,Maroon,Spring,4.7,No,2-Day Shipping,No,No,19,Bank Transfer,Annually
3616,35,26-35,Female,Dress,Clothing,$31.00 ,California,Gold,Winter,4.4,No,Free Shipping,No,No,4,Credit Card,Monthly
3617,42,36-45,Female,Hoodie,Clothing,$23.00 ,Wisconsin,Purple,Winter,3.3,No,Store Pickup,No,No,33,Debit Card,Fortnightly
3618,48,46-55,Female,Belt,Accessories,$47.00 ,Kentucky,Lavender,Fall,4.3,No,Express,No,No,29,Debit Card,Monthly
3619,28,26-35,Female,Gloves,Accessories,$67.00 ,Nevada,Maroon,Fall,4,No,2-Day Shipping,No,No,47,PayPal,Bi-Weekly
3620,44,36-45,Female,Scarf,Accessories,$75.00 ,North Carolina,Magenta,Winter,4.9,No,2-Day Shipping,No,No,50,Venmo,Weekly
3621,60,56-65,Female,Sandals,Footwear,$82.00 ,Louisiana,Turquoise,Summer,2.9,No,Express,No,No,28,Credit Card,Fortnightly
3622,38,36-45,Female,Sneakers,Footwear,$32.00 ,New Jersey,Silver,Summer,4,No,2-Day Shipping,No,No,5,Cash,Fortnightly
3623,46,46-55,Female,Dress,Clothing,$41.00 ,Wisconsin,Purple,Fall,4.3,No,Store Pickup,No,No,12,Credit Card,Annually
3624,39,36-45,Female,Jewelry,Accessories,$89.00 ,Arkansas,Violet,Winter,2.7,No,2-Day Shipping,No,No,4,PayPal,Weekly
3625,22,18-25,Female,Hat,Accessories,$82.00 ,Texas,Peach,Fall,5,No,Store Pickup,No,No,22,Bank Transfer,Bi-Weekly
3626,44,36-45,Female,Scarf,Accessories,$99.00 ,Illinois,Green,Winter,4.4,No,Express,No,No,32,PayPal,Weekly
3627,69,65+,Female,Blouse,Clothing,$98.00 ,Mississippi,Teal,Fall,3.5,No,Express,No,No,32,Venmo,Quarterly
3628,39,36-45,Female,Belt,Accessories,$54.00 ,Delaware,Silver,Winter,3.3,No,Next Day Air,No,No,48,Cash,Every 3 Months
3629,53,46-55,Female,Blouse,Clothing,$88.00 ,Georgia,Purple,Summer,3.8,No,Free Shipping,No,No,35,Credit Card,Monthly
3630,52,46-55,Female,T-shirt,Clothing,$43.00 ,Kansas,Lavender,Summer,4.5,No,Standard,No,No,44,Debit Card,Fortnightly
3631,65,56-65,Female,Hat,Accessories,$73.00 ,Oklahoma,Lavender,Winter,4.8,No,Store Pickup,No,No,29,Cash,Weekly
3632,48,46-55,Female,Hat,Accessories,$50.00 ,New Jersey,Peach,Fall,2.9,No,Store Pickup,No,No,26,Credit Card,Monthly
3633,27,26-35,Female,Sneakers,Footwear,$73.00 ,Utah,Green,Spring,3.2,No,Express,No,No,3,Debit Card,Quarterly
3634,39,36-45,Female,Gloves,Accessories,$51.00 ,Montana,Orange,Spring,2.8,No,Free Shipping,No,No,1,Bank Transfer,Bi-Weekly
3635,59,56-65,Female,Socks,Clothing,$22.00 ,Ohio,Pink,Winter,3.3,No,Standard,No,No,17,PayPal,Annually
3636,52,46-55,Female,Sandals,Footwear,$32.00 ,Colorado,Cyan,Fall,3.3,No,Free Shipping,No,No,17,Credit Card,Fortnightly
3637,50,46-55,Female,Sandals,Footwear,$38.00 ,California,Lavender,Summer,4.2,No,2-Day Shipping,No,No,36,Cash,Weekly
3638,32,26-35,Female,Boots,Footwear,$66.00 ,Utah,Yellow,Winter,3.6,No,Express,No,No,32,Credit Card,Fortnightly
3639,40,36-45,Female,Backpack,Accessories,$20.00 ,Kansas,Olive,Spring,4.6,No,Express,No,No,50,PayPal,Bi-Weekly
3640,26,26-35,Female,Coat,Outerwear,$44.00 ,Illinois,Brown,Summer,3.6,No,2-Day Shipping,No,No,39,Venmo,Annually
3641,47,46-55,Female,Sunglasses,Accessories,$31.00 ,Minnesota,Pink,Spring,4,No,Next Day Air,No,No,17,PayPal,Monthly
3642,51,46-55,Female,Jacket,Outerwear,$45.00 ,New York,Cyan,Fall,2.7,No,Free Shipping,No,No,39,Bank Transfer,Every 3 Months
3643,47,46-55,Female,Dress,Clothing,$71.00 ,Arizona,Maroon,Summer,4.4,No,Store Pickup,No,No,5,PayPal,Annually
3644,53,46-55,Female,Scarf,Accessories,$96.00 ,Tennessee,Magenta,Fall,3.2,No,Standard,No,No,47,Debit Card,Annually
3645,35,26-35,Female,Blouse,Clothing,$32.00 ,Arkansas,Violet,Winter,2.6,No,Next Day Air,No,No,18,Venmo,Weekly
3646,38,36-45,Female,Backpack,Accessories,$90.00 ,Colorado,Silver,Summer,3.4,No,Free Shipping,No,No,31,Credit Card,Every 3 Months
3647,69,65+,Female,Jewelry,Accessories,$68.00 ,Nevada,Maroon,Spring,5,No,2-Day Shipping,No,No,39,Debit Card,Fortnightly
3648,47,46-55,Female,Shorts,Clothing,$45.00 ,Kansas,Gray,Winter,2.9,No,Store Pickup,No,No,12,Bank Transfer,Weekly
3649,31,26-35,Female,Skirt,Clothing,$67.00 ,New York,White,Winter,5,No,Free Shipping,No,No,45,Cash,Bi-Weekly
3650,68,65+,Female,Skirt,Clothing,$57.00 ,Minnesota,Brown,Fall,4.4,No,Standard,No,No,33,Credit Card,Fortnightly
3651,51,46-55,Female,Jeans,Clothing,$60.00 ,Ohio,Silver,Summer,3.5,No,2-Day Shipping,No,No,3,PayPal,Annually
3652,20,18-25,Female,Handbag,Accessories,$32.00 ,Arizona,Yellow,Spring,3.8,No,Express,No,No,5,Venmo,Every 3 Months
3653,27,26-35,Female,Handbag,Accessories,$29.00 ,Kentucky,Magenta,Fall,3.8,No,Store Pickup,No,No,23,Debit Card,Monthly
3654,67,65+,Female,Coat,Outerwear,$20.00 ,Minnesota,Blue,Spring,3.9,No,Next Day Air,No,No,39,Credit Card,Fortnightly
3655,21,18-25,Female,Jewelry,Accessories,$98.00 ,Arkansas,Green,Winter,3.3,No,Next Day Air,No,No,10,Credit Card,Annually
3656,20,18-25,Female,Sweater,Clothing,$27.00 ,Wyoming,Yellow,Fall,2.9,No,Next Day Air,No,No,4,Credit Card,Bi-Weekly
3657,35,26-35,Female,Jacket,Outerwear,$67.00 ,North Dakota,Cyan,Spring,3.7,No,2-Day Shipping,No,No,18,Credit Card,Monthly
3658,58,56-65,Female,Shoes,Footwear,$82.00 ,Alabama,Gold,Winter,3.7,No,Express,No,No,1,Debit Card,Every 3 Months
3659,28,26-35,Female,T-shirt,Clothing,$72.00 ,Mississippi,Magenta,Fall,4.6,No,Standard,No,No,18,PayPal,Fortnightly
3660,27,26-35,Female,Sandals,Footwear,$77.00 ,Illinois,Gray,Fall,4.9,No,Store Pickup,No,No,46,Bank Transfer,Annually
3661,19,18-25,Female,Shoes,Footwear,$74.00 ,Arkansas,Indigo,Winter,3.1,No,2-Day Shipping,No,No,13,Bank Transfer,Fortnightly
3662,63,56-65,Female,Sandals,Footwear,$39.00 ,Kansas,White,Winter,3.5,No,Next Day Air,No,No,5,Credit Card,Fortnightly
3663,69,65+,Female,Shorts,Clothing,$80.00 ,Rhode Island,Indigo,Spring,4.9,No,Next Day Air,No,No,11,Debit Card,Weekly
3664,65,56-65,Female,Backpack,Accessories,$59.00 ,Florida,Green,Summer,4.4,No,Express,No,No,49,Credit Card,Weekly
3665,63,56-65,Female,Jacket,Outerwear,$68.00 ,Missouri,Turquoise,Fall,4.4,No,Store Pickup,No,No,1,Debit Card,Fortnightly
3666,28,26-35,Female,Socks,Clothing,$77.00 ,North Carolina,Peach,Fall,3.4,No,Next Day Air,No,No,11,Credit Card,Quarterly
3667,67,65+,Female,Jewelry,Accessories,$50.00 ,Alabama,Olive,Winter,3,No,2-Day Shipping,No,No,47,Cash,Every 3 Months
3668,51,46-55,Female,Pants,Clothing,$45.00 ,Washington,Cyan,Fall,2.6,No,Next Day Air,No,No,20,Venmo,Monthly
3669,59,56-65,Female,Blouse,Clothing,$71.00 ,Michigan,Magenta,Summer,3.2,No,Store Pickup,No,No,18,Venmo,Annually
3670,25,18-25,Female,Socks,Clothing,$52.00 ,Washington,Silver,Fall,4.6,No,Store Pickup,No,No,43,PayPal,Quarterly
3671,31,26-35,Female,Shoes,Footwear,$50.00 ,Vermont,White,Winter,3.8,No,Free Shipping,No,No,4,PayPal,Every 3 Months
3672,62,56-65,Female,Handbag,Accessories,$66.00 ,Illinois,Pink,Summer,4.8,No,2-Day Shipping,No,No,20,Venmo,Quarterly
3673,51,46-55,Female,Sandals,Footwear,$81.00 ,New York,Pink,Fall,4.5,No,Free Shipping,No,No,7,PayPal,Monthly
3674,32,26-35,Female,Socks,Clothing,$28.00 ,Rhode Island,Pink,Summer,4.2,No,2-Day Shipping,No,No,31,Bank Transfer,Fortnightly
3675,35,26-35,Female,Handbag,Accessories,$65.00 ,Washington,Blue,Winter,2.7,No,2-Day Shipping,No,No,41,Venmo,Fortnightly
3676,70,65+,Female,Hat,Accessories,$80.00 ,Virginia,White,Winter,4.5,No,Express,No,No,3,Bank Transfer,Monthly
3677,19,18-25,Female,Jewelry,Accessories,$94.00 ,Wisconsin,Teal,Spring,4.9,No,Free Shipping,No,No,16,PayPal,Monthly
3678,32,26-35,Female,Backpack,Accessories,$30.00 ,Michigan,Gray,Fall,2.8,No,Standard,No,No,43,Cash,Annually
3679,56,56-65,Female,Shirt,Clothing,$45.00 ,Texas,Beige,Fall,3.5,No,Standard,No,No,29,Bank Transfer,Fortnightly
3680,53,46-55,Female,Coat,Outerwear,$91.00 ,Idaho,Violet,Summer,2.5,No,Store Pickup,No,No,5,Cash,Bi-Weekly
3681,22,18-25,Female,Sunglasses,Accessories,$36.00 ,Iowa,Blue,Winter,2.9,No,Standard,No,No,30,Debit Card,Quarterly
3682,26,26-35,Female,Gloves,Accessories,$73.00 ,Connecticut,Magenta,Fall,4.2,No,Next Day Air,No,No,33,Debit Card,Monthly
3683,42,36-45,Female,Shirt,Clothing,$60.00 ,Wyoming,Maroon,Fall,4.6,No,Store Pickup,No,No,46,Venmo,Bi-Weekly
